Calculating probabilities
Converting SRILM format
sentence_id	token_id	token	surprisal
110	20	some	7.940132465531095
110	21	good	9.189879970975289
110	22	.	2.417629752919922
111	1	'	17.228807979967655
111	2	scratch	21.03651665742798
111	3	!	13.100970970255132
111	4	'	4.515623177309754
111	5	sounded	18.180362816696025
111	6	the	3.9472048535069773
111	7	match	16.6607551525399
111	8	as	8.446807592472348
111	9	she	8.953001814948136
111	10	drew	15.275305611615321
111	11	it	8.983298445481488
111	12	out	7.679586509402366
111	13	.	1.974231827700059
112	1	how	11.420081554001927
112	2	it	5.786197598388256
112	3	<unk>	4.490673454194111
112	4	as	7.8289904791045455
112	5	it	5.765651136152077
112	6	burnt	21.294654731191017
112	7	!	13.113360934053539
113	1	it	5.6512711886790115
113	2	gave	10.050626732587851
113	3	a	4.9974921224808
113	4	warm	12.364678086684421
113	5	,	5.566364330319245
113	6	<unk>	4.114501477699099
113	7	bright	15.003720932974893
113	8	light	13.454222814805046
113	9	that	7.924486273566823
113	10	the	3.7837392000908214
113	11	girl	17.029510044301098
113	12	<unk>	3.107808264353578
113	13	from	7.821516305385152
113	14	the	2.648880095655041
113	15	world	10.086516568272934
113	16	as	7.394910705466419
113	17	she	8.953001814948136
113	18	held	10.463530479346593
113	19	her	9.591060820745042
113	20	hand	13.834864165918194
113	21	over	6.0919140094563735
113	22	it	11.44505891972098
113	23	.	4.402315556657097
114	1	why	10.60716229572776
114	2	had	9.050046183353517
114	3	no	6.0581802123587
114	4	one	5.444838486277805
114	5	wanted	14.113290364400862
114	6	to	1.3974207387090962
114	7	buy	6.933398105340195
114	8	even	11.503797739596237
114	9	one	10.958432607412474
114	10	match	14.72248177278528
114	11	?	10.57906735090304
115	1	a	5.720247550341068
115	2	wonderful	13.57766538755303
115	3	light	13.35347761314336
115	4	,	3.2689488666727367
115	5	it	6.625129446860545
115	6	was	3.3800318241586127
115	7	really	12.037036948701612
115	8	.	5.909093251776565
116	1	it	5.6512711886790115
116	2	seemed	13.185632113719556
116	3	to	1.1635034874135706
116	4	the	5.317402828718938
116	5	girl	16.9139558942917
116	6	that	7.65214109332834
116	7	she	8.367717845341419
116	8	was	3.101556036217567
116	9	sitting	15.367878985475153
116	10	by	8.277559157334846
116	11	a	4.215795827267778
116	12	large	8.817523052548085
116	13	iron	15.665812143309369
116	14	<unk>	3.123869015545259
116	15	,	5.074756934109853
116	16	with	6.934611615142092
116	17	polished	21.137345865476505
116	18	brass	20.27285656679733
116	19	feet	13.553317417653552
116	20	and	4.564535087785234
116	21	a	5.567936838107039
116	22	brass	21.14529139197265
116	23	<unk>	3.071537650660097
116	24	.	5.400050034921193
117	1	how	11.420081554001927
117	2	the	3.8200876751679216
117	3	fire	13.109338098410024
117	4	burned	16.18780696179005
117	5	!	13.182771927246746
118	1	the	2.6762319691860244
118	2	girl	17.323307418355895
118	3	was	8.422535883017673
118	4	pleased	10.962348992927264
118	5	and	6.964916944704024
118	6	the	4.5917651820497785
118	7	fire	13.071292282299602
118	8	actually	12.864231018938721
118	9	seemed	13.560237977246596
118	10	so	5.757492561127452
118	11	warm	16.139384757286308
118	12	that	7.7204851727666295
118	13	the	3.7837392000908214
118	14	child	14.463453519987238
118	15	stretched	16.142035446006354
118	16	out	9.851779811544024
118	17	her	9.868743937250857
118	18	feet	10.598255985006272
118	19	as	8.807186148151786
118	20	if	7.902641025522274
118	21	to	11.34943035204093
118	22	warm	14.218795351600443
118	23	them	11.138360653302188
118	24	,	3.91789172179846
118	25	when	8.184038085562447
118	26	suddenly	15.638269456437508
118	27	the	6.470767143369044
118	28	flame	20.99012236340104
118	29	of	6.953861303560177
118	30	the	3.5058433862097447
118	31	match	16.96496442055447
118	32	went	12.479425365463296
118	33	out	5.54028469671823
118	34	.	4.146843762595064
119	1	it	5.6512711886790115
119	2	was	3.2831505953866067
119	3	a	3.661508904722284
119	4	short	11.131517391892867
119	5	,	5.513923034856561
119	6	<unk>	4.114501477699099
119	7	match	14.029107589149435
119	8	that	6.9472044084336915
119	9	the	3.7837392000908214
119	10	little	13.260327571926446
119	11	girl	8.140823406337866
119	12	next	10.858110340267283
119	13	<unk>	4.37630630939322
119	14	on	7.465545400404529
119	15	the	2.3825194518812083
119	16	wall	10.8217055363707
119	17	.	4.739557462396769
120	1	it	5.6512711886790115
120	2	burst	19.23692546589309
120	3	into	10.067494965464297
120	4	a	2.881168269021607
120	5	flame	21.1667118792174
120	6	,	3.5321698021336583
120	7	and	4.720868691504259
120	8	<unk>	3.5642971663979415
120	9	and	6.085858994532576
120	10	<unk>	2.8586708043106492
120	11	,	5.074756934109853
120	12	the	4.407796827632572
120	13	girl	17.19942768745818
120	14	was	8.422535883017673
120	15	transported	21.591311221121284
120	16	from	8.244468940364804
120	17	her	8.667468503214563
120	18	<unk>	3.1185565195155562
120	19	city	11.826980822739435
120	20	to	7.884984746227625
120	21	a	5.758280263623314
120	22	beautiful	14.188220833905719
120	23	,	5.117131301438416
120	24	sunny	22.10465559781063
120	25	forest	14.990792444145473
120	26	.	4.693362766638847
121	1	she	8.863149666563967
121	2	heard	8.891487115606065
121	3	the	5.403856997774132
121	4	birds	16.6607551525399
121	5	<unk>	3.331748251521951
121	6	and	6.085858994532576
121	7	she	11.12451928624528
121	8	was	4.324519192297204
121	9	surrounded	13.692644553248583
121	10	by	0.49995181183821774
121	11	<unk>	3.5918408486536397
121	12	and	6.085858994532576
121	13	<unk>	2.8586708043106492
121	14	as	7.8289904791045455
121	15	white	11.89526635654457
121	16	as	8.68076387562157
121	17	snow	17.557461941926444
121	18	.	4.532166464081699
122	1	a	5.720247550341068
122	2	little	8.375426108120225
122	3	<unk>	3.5650313671847784
122	4	<unk>	2.6845459901000925
122	5	some	9.68445398726065
122	6	food	12.217500307937613
122	7	in	7.17708917881477
122	8	the	2.7475824031647007
122	9	ground	12.19421845800778
122	10	and	2.9640529627690486
122	11	<unk>	2.8586708043106492
122	12	off	10.571487688325313
122	13	into	10.153933188992818
122	14	the	2.329675211586837
122	15	<unk>	4.0546564705256625
122	16	.	5.400050034921193
123	1	the	2.6762319691860244
123	2	girl	17.323307418355895
123	3	was	8.422535883017673
123	4	curious	21.591311221121284
123	5	,	5.50738521816562
123	6	so	8.69064906953578
123	7	she	11.375542726539543
123	8	dug	21.65453411243119
123	9	some	10.104729665612219
123	10	<unk>	3.2741524173112735
123	11	food	12.088901433547901
123	12	up	10.248723352678569
123	13	to	3.798292475447686
123	14	see	8.637397584090444
123	15	what	5.955526309023675
123	16	it	4.6351405587699395
123	17	was	4.034441851616564
123	18	,	8.646447287184566
123	19	but	5.563688375557229
123	20	then	8.799471822382342
123	21	she	6.822549414391418
123	22	forgot	10.278121911876314
123	23	to	6.758535168496515
123	24	put	8.18952276710343
123	25	it	5.421702038894188
123	26	back	9.654664853862851
123	27	.	3.693043846770461
124	1	the	2.6762319691860244
124	2	<unk>	4.492223988760927
124	3	came	11.13396313135664
124	4	back	6.117075223229469
124	5	and	4.619918158858521
124	6	looked	14.51784079741193
124	7	in	7.3044665548590855
124	8	its	6.18258329390523
124	9	hiding	18.755224092585294
124	10	place	13.197035063467334
124	11	,	4.638869845881568
124	12	but	5.452341545486999
124	13	the	3.1966142345048203
124	14	food	11.20062604596568
124	15	was	9.330850942687213
124	16	nowhere	20.761607148306744
124	17	to	3.9472048535069773
124	18	be	5.594541873927306
124	19	found	9.665090039425227
124	20	.	4.7045603944403735
125	1	then	9.161924089534162
125	2	the	3.43537513826101
125	3	match	16.6607551525399
125	4	went	12.479425365463296
125	5	out	5.54028469671823
125	6	,	4.181165927142109
125	7	and	3.279005050117075
125	8	it	5.179287764904557
125	9	was	4.644277879022768
125	10	n't	4.924685894637934
125	11	the	5.405179370446553
125	12	forest	14.250261837625466
125	13	that	8.242537230417986
125	14	remained	12.889686049940911
125	15	before	10.44444785205757
125	16	her	12.044827611618395
125	17	eyes	14.721038653108339
125	18	.	3.703076212775916
126	1	it	5.6512711886790115
126	2	was	3.2831505953866067
126	3	only	7.439522375175232
126	4	the	4.3889178396216195
126	5	thick	16.819418433369858
126	6	,	3.041287664920474
126	7	damp	16.993693717014303
126	8	,	5.598089627494519
126	9	cold	15.326070679704504
126	10	wall	12.706792197397284
126	11	.	4.491113652180659
127	1	the	2.6762319691860244
127	2	girl	17.323307418355895
127	3	looked	14.233640771192897
127	4	<unk>	3.621470443048611
127	5	into	9.263930974239301
127	6	the	2.329675211586837
127	7	sky	14.319683282140666
127	8	that	7.723119591000357
127	9	was	6.784509956853561
127	10	now	11.213227494543606
127	11	fully	13.45108644528419
127	12	<unk>	3.2988175517182374
127	13	and	6.085858994532576
127	14	suddenly	15.540481396713785
127	15	she	12.155733795360371
127	16	saw	8.564851307460417
127	17	a	3.575640441464494
127	18	star	13.08818387956092
127	19	fall	13.310563486189258
127	20	,	4.222406386692036
127	21	leaving	10.846878152567342
127	22	behind	12.834757501860494
127	23	it	6.7417271811588115
127	24	a	7.4660299677811715
127	25	bright	11.994823462670459
127	26	streak	20.489794242844184
127	27	of	4.532166464081699
127	28	fire	13.192522486718714
127	29	.	5.053572755259922
128	1	'	17.228807979967655
128	2	someone	13.11663240212084
128	3	is	4.307308284456822
128	4	dying	17.711354096587957
128	5	,	5.547041117292532
128	6	'	10.068189445039451
128	7	thought	14.272105484616908
128	8	the	3.6098294530950312
128	9	little	12.89157262352214
128	10	girl	8.140823406337866
128	11	.	5.823312846058509
129	1	it	5.6512711886790115
129	2	was	3.2831505953866067
129	3	her	14.198726042331938
129	4	old	13.034629543573843
129	5	grandmother	21.07691378306061
129	6	,	5.455245111652894
129	7	the	4.407796827632572
129	8	one	12.044706920317918
129	9	who	8.383390142324767
129	10	had	5.054891918351488
129	11	loved	16.95810882606656
129	12	her	5.117131301438416
129	13	the	10.598255985006272
129	14	most	8.436760475576119
129	15	,	8.385119716421432
129	16	and	4.720868691504259
129	17	the	3.339969672187845
129	18	one	10.863484133874719
129	19	who	8.383390142324767
129	20	the	8.342929349317426
129	21	girl	16.893767481826092
129	22	used	11.464994058694026
129	23	to	2.2954941547986016
129	24	visit	11.531376070617707
129	25	every	12.444056494544501
129	26	sunday	14.493343927956047
129	27	,	2.772885911995255
129	28	who	6.552635697707329
129	29	had	4.495322907617808
129	30	told	11.41524291058674
129	31	her	5.979569969829171
129	32	that	7.662888855823136
129	33	when	9.258545764167003
129	34	a	5.160473769687129
129	35	star	13.179870541718445
129	36	falls	14.617041334651383
129	37	,	2.8784635983088163
129	38	a	4.985526325182026
129	39	soul	21.49602787301167
129	40	leaves	14.491528639540068
129	41	this	9.83241935686598
129	42	earth	16.723501324504916
129	43	.	4.757492561127452
130	1	it	5.6512711886790115
130	2	was	3.2831505953866067
130	3	her	14.198726042331938
130	4	last	10.598255985006272
130	5	match	16.41399806725162
130	6	that	6.9472044084336915
130	7	the	3.7837392000908214
130	8	little	13.260327571926446
130	9	girl	8.140823406337866
130	10	now	4.754559441759604
130	11	<unk>	3.347896946934205
130	12	on	7.465545400404529
130	13	the	2.3825194518812083
130	14	wall	10.8217055363707
130	15	and	8.207033826267699
130	16	the	4.5917651820497785
130	17	light	15.127200023276574
130	18	again	11.914470100739276
130	19	<unk>	3.839211544407007
130	20	round	14.601321759099827
130	21	her	12.388695338205165
130	22	.	6.182297247066096
131	1	her	10.7248279233497
131	2	old	13.034629543573843
131	3	grandmother	21.07691378306061
131	4	in	2.94720574365396
131	5	the	2.7475824031647007
131	6	<unk>	4.707549932099529
131	7	stood	13.952453697556061
131	8	,	6.292701676104465
131	9	<unk>	4.114501477699099
131	10	in	6.3675417708079864
131	11	her	9.084955378505729
131	12	appearance	15.482520978058945
131	13	.	3.9343718841390256
132	1	the	2.6762319691860244
132	2	girl	17.323307418355895
132	3	understood	15.590631789389864
132	4	her	11.466189094397828
132	5	grandmother	21.108709879409627
132	6	would	9.081162921289033
132	7	soon	10.056223904932626
132	8	disappear	17.348992335002315
132	9	,	4.754559441759604
132	10	but	5.383855833906388
132	11	she	7.967338543471698
132	12	tried	14.587138430428372
132	13	to	0.5911390410182797
132	14	play	9.538796082387075
132	15	for	7.013197802843775
132	16	time	11.964465687087674
132	17	.	3.6277913879410395
133	1	'	17.228807979967655
133	2	grandmother	21.03651665742798
133	3	,	5.455245111652894
133	4	'	10.068189445039451
133	5	<unk>	4.547489748490948
133	6	the	6.854552778831117
133	7	little	12.89157262352214
133	8	one	9.854094558969061
133	9	,	5.59465132388075
133	10	'	10.138142945992605
133	11	<unk>	4.547489748490948
133	12	take	12.048444498044717
133	13	me	12.958064053514434
133	14	with	8.842022750336934
133	15	you	11.923492960488337
133	16	!	13.713365137586543
134	1	i	7.648350541675044
134	2	know	6.999468447500814
134	3	you	9.167358780152245
134	4	will	6.49991427244889
134	5	go	6.667880208964656
134	6	away	9.835193377554782
134	7	when	10.959420187380555
134	8	the	2.8740347397490855
134	9	match	16.9057078951561
134	10	burns	15.78518542578545
134	11	out	5.532169802133658
134	12	!	9.868743937250857
134	13	'	4.515623177309754
135	1	the	2.6762319691860244
135	2	girl	17.323307418355895
135	3	decided	12.994923564077483
135	4	to	1.3994230879253187
135	5	light	12.371870278284533
135	6	the	7.393714882095168
135	7	whole	9.689599715605292
135	8	<unk>	3.287344708234407
135	9	of	6.564731393936299
135	10	matches	17.200902313669708
135	11	,	5.471672094567392
135	12	in	6.763303089036046
135	13	order	8.1038066948501
135	14	to	2.276878703634766
135	15	keep	7.476681725928854
135	16	her	7.383413989405689
135	17	grandmother	21.108709879409627
135	18	there	11.017956869192089
135	19	.	3.572238689529359
136	1	the	2.6762319691860244
136	2	girl	17.323307418355895
136	3	saw	13.678879486329407
136	4	the	3.130662351561757
136	5	matches	17.636513864226334
136	6	<unk>	3.081461107488763
136	7	with	7.88354972756548
136	8	a	3.6259741790808793
136	9	light	14.155523290656166
136	10	that	7.924486273566823
136	11	was	6.784509956853561
136	12	<unk>	3.7567807590840556
136	13	than	9.642447653076168
136	14	the	3.7620936975842976
136	15	day	9.933856998623675
136	16	,	4.356702197394569
136	17	and	5.084234185029174
136	18	her	10.251393152829339
136	19	grandmother	21.361571650619602
136	20	had	9.184717546669198
136	21	never	9.144477345986168
136	22	appeared	13.718795174368596
136	23	so	11.692431203404498
136	24	large	8.520699098258437
136	25	or	9.287998241823592
136	26	so	5.976583500743229
136	27	beautiful	17.597021173416188
136	28	as	8.267434213754566
136	29	she	8.953001814948136
136	30	did	5.602593579172412
136	31	in	8.153269219427752
136	32	the	2.7395580405125806
136	33	light	12.212450856765168
136	34	of	1.691916435970585
136	35	the	3.4176292904273162
136	36	little	13.25462703018687
136	37	matches	16.998544032680226
136	38	.	5.796964971514689
137	1	the	2.6762319691860244
137	2	grandmother	22.482379319362558
137	3	then	12.532284662530513
137	4	took	7.546055563150154
137	5	the	3.4602866254761415
137	6	little	12.984220345363205
137	7	girl	8.140823406337866
137	8	in	6.7908047691750575
137	9	her	9.084955378505729
137	10	arms	10.64304504615594
137	11	,	4.555861516415158
137	12	and	4.720868691504259
137	13	they	6.07104314383135
137	14	both	10.939684252685202
137	15	flew	15.580570002104603
137	16	<unk>	3.265728873977987
137	17	in	6.3675417708079864
137	18	<unk>	4.120802653754684
137	19	and	6.085858994532576
137	20	<unk>	2.8586708043106492
137	21	far	11.952005041962195
137	22	above	7.717748952775979
137	23	the	2.1527830007321946
137	24	earth	11.433541544359237
137	25	,	3.806255199776065
137	26	where	8.252486585418605
137	27	there	7.607454419714902
137	28	was	2.8435806007803217
137	29	neither	12.429838844330376
137	30	cold	14.404124092689424
137	31	nor	13.777977221861986
137	32	hunger	18.46648428069613
137	33	,	5.444206457152125
137	34	and	4.720868691504259
137	35	the	3.339969672187845
137	36	little	13.173729235847452
137	37	girl	8.140823406337866
137	38	felt	13.633544871243775
137	39	safe	14.479290422734248
137	40	and	6.9038387747186745
137	41	peaceful	16.66551202961539
137	42	.	4.754559441759604
138	1	in	4.57896885563576
138	2	the	2.434482369524706
138	3	dawn	23.348685046685624
138	4	of	6.950463530462552
138	5	the	3.5058433862097447
138	6	morning	11.924256997545148
138	7	there	11.446052784069593
138	8	lay	16.76637759541373
138	9	the	5.9472044084336915
138	10	poor	11.06558203726533
138	11	little	12.196584659920044
138	12	one	9.854094558969061
138	13	,	5.59465132388075
138	14	not	8.41342147826651
138	15	<unk>	3.8383503384158737
138	16	,	5.074756934109853
138	17	but	5.383855833906388
138	18	smiling	18.350610290108627
138	19	and	4.26913300402851
138	20	with	9.381044938031616
138	21	a	4.400006783197867
138	22	pale	15.868794924544162
138	23	face	12.761192796111006
138	24	leaning	18.694910643634657
138	25	against	3.9472048535069773
138	26	the	2.1036776141507616
138	27	wall	11.289222589402343
138	28	,	4.039027175639608
138	29	frozen	17.241965021063926
138	30	and	4.9472044084336915
138	31	stone	15.540481396713785
138	32	dead	14.504538047474988
138	33	.	2.772885911995255
139	1	'	17.228807979967655
139	2	she	12.171789549164941
139	3	tried	14.235451475620746
139	4	to	0.5911390410182797
139	5	warm	14.502586726924012
139	6	herself	16.14277742681854
139	7	,	3.818895311450504
139	8	'	10.068189445039451
139	9	said	9.991991852548882
139	10	some	8.466186849462968
139	11	.	12.422715284352726
140	1	children	17.228807979967655
140	2	who	10.619350404993176
140	3	saw	8.342929349317426
140	4	her	11.580190680773573
140	5	were	9.272319183809715
140	6	asking	10.06764776873716
140	7	their	10.006579895506599
140	8	parents	10.839411883586978
140	9	why	13.356618773415766
140	10	no	11.751386885449225
140	11	one	5.1897087295450905
140	12	helped	13.2860081210296
140	13	the	5.143809837803782
140	14	girl	16.6607551525399
140	15	who	4.754559441759604
140	16	they	12.112112412186967
140	17	knew	12.400474896682844
140	18	looked	14.327951718711908
140	19	dirt	21.611624678358503
140	20	poor	14.385416787037862
140	21	and	7.619629288641799
140	22	helpless	20.848824838568994
140	23	.	5.811533240881264
141	1	<unk>	5.315059928594538
141	2	who	9.426156937474387
141	3	saw	8.342929349317426
141	4	her	11.580190680773573
141	5	sitting	14.721038653108339
141	6	<unk>	3.3858836931740215
141	7	wished	18.423639495235854
141	8	they	10.402752511561294
141	9	could	5.896495431348638
141	10	have	4.800058421180806
141	11	helped	9.40588235894975
141	12	the	5.143809837803782
141	13	girl	16.6607551525399
141	14	,	5.498020291349966
141	15	but	5.383855833906388
141	16	their	7.4429762396269545
141	17	good	12.552685915974012
141	18	intentions	10.076487380871336
141	19	were	3.4038566923751774
141	20	a	6.474268497802348
141	21	day	8.047806108182929
141	22	late	13.034544806336712
141	23	and	7.365656333346703
141	24	a	5.567936838107039
141	25	dollar	11.180147027359418
141	26	short	12.811864834297536
141	27	.	5.966113437013657
142	1	other	8.718818686035306
142	2	people	7.594437590486488
142	3	suspected	17.28781117868877
142	4	the	4.754559441759604
142	5	girl	16.6607551525399
142	6	had	9.227492021232592
142	7	fallen	8.305524201717125
142	8	asleep	21.17635554639345
142	9	and	6.509371053975524
142	10	frozen	15.540481396713785
142	11	,	5.451083168489293
142	12	but	5.383855833906388
142	13	no	7.681463826682614
142	14	one	3.4430754958599032
142	15	imagined	21.10236749545606
142	16	what	10.946522468221268
142	17	beautiful	17.80828345623777
142	18	things	12.447536001105535
142	19	she	12.527127770710214
142	20	had	5.077583639822885
142	21	seen	8.305524201717125
142	22	,	5.93573695077685
142	23	nor	12.827963927412341
142	24	into	10.165013490375252
142	25	what	9.89035707847889
142	26	glory	17.428964782782916
142	27	she	12.327793141191133
142	28	had	5.077583639822885
142	29	entered	14.294874353110496
142	30	with	8.85595438241276
142	31	her	8.161535322332051
142	32	grandmother	21.108709879409627
142	33	,	5.455245111652894
142	34	on	8.575876112171231
142	35	new	8.284491554066307
142	36	year	10.747248845350187
142	37	's	5.272873405053108
142	38	day	14.93162943430509
142	39	.	3.4527422402587584
143	1	once	10.498375828334861
143	2	upon	13.987340269176961
143	3	a	7.623372336651896
143	4	time	10.998704824416155
143	5	the	6.2309294539900195
143	6	birds	16.6607551525399
143	7	took	12.086454295283955
143	8	it	6.8889450917253265
143	9	into	7.799525497630115
143	10	their	6.878226058963484
143	11	heads	9.26312319548127
143	12	that	8.116249323546867
143	13	they	5.6385474737960255
143	14	would	4.3027505557334385
143	15	like	4.577734269890268
143	16	a	4.739718187512667
143	17	master	11.725221314143717
143	18	,	5.834697790031729
143	19	and	4.720868691504259
143	20	that	4.9730457593138855
143	21	one	9.348951414135769
143	22	of	2.6421241924296144
143	23	their	6.529097391377984
143	24	number	13.122413977659741
143	25	must	12.560431425589464
143	26	be	2.160578259196549
143	27	chosen	13.162827127715442
143	28	king	14.706418214576873
143	29	.	4.807414535448315
144	1	a	5.720247550341068
144	2	meeting	10.239005371721186
144	3	of	3.2112708630402738
144	4	all	8.320083087155567
144	5	the	3.038402155229217
144	6	birds	16.847254406484964
144	7	was	8.646475036990001
144	8	called	10.962348992927264
144	9	and	7.560728892130054
144	10	though	12.97442472794774
144	11	they	5.4164268485907625
144	12	understood	12.553113302446196
144	13	the	3.9343718841390256
144	14	birds	16.6607551525399
144	15	who	10.073358906499996
144	16	were	6.2073947531102975
144	17	from	10.062961431944059
144	18	the	2.648880095655041
144	19	most	10.086516568272934
144	20	distant	20.859982438495933
144	21	lands	20.27778431304722
144	22	would	9.058982946547825
144	23	be	2.6608553160883948
144	24	unable	10.834834706034956
144	25	to	0.9405754968351917
144	26	come	8.604730151849008
144	27	,	7.8598059000240825
144	28	many	9.33633067210364
144	29	birds	18.742646747975662
144	30	came	11.78116578217992
144	31	from	2.7849909443835257
144	32	<unk>	3.4774320443830335
144	33	<unk>	2.6845459901000925
144	34	and	6.085858994532576
144	35	woods	17.18157571551442
144	36	.	4.754559441759604
145	1	the	2.6762319691860244
145	2	eagle	17.323307418355895
145	3	,	4.481859221343058
145	4	who	6.38984151781723
145	5	already	12.6709528919434
145	6	thought	13.169815240762397
145	7	himself	13.116139159245224
145	8	the	8.48636382595411
145	9	de	14.094698667989508
145	10	facto	4.961425820697855
145	11	king	14.341349519066863
145	12	,	4.0839087575693185
145	13	arrived	16.15334842617548
145	14	<unk>	4.151338196330715
145	15	late	11.465647962088205
145	16	.	5.553400401906926
146	1	it	5.6512711886790115
146	2	was	3.2831505953866067
146	3	a	3.661508904722284
146	4	hawk	21.926366368326953
146	5	who	2.94720574365396
146	6	was	6.032687587660487
146	7	most	13.58374012300086
146	8	excited	17.591877877265436
146	9	about	4.26913300402851
146	10	the	3.3043168450450313
146	11	meeting	11.016244570683023
146	12	,	5.002590866163706
146	13	because	8.48592927722611
146	14	he	6.332893750300841
146	15	was	5.266027233741666
146	16	the	5.927525465659493
146	17	dark	15.28880982215912
146	18	horse	15.809815426799949
146	19	for	6.117131301438416
146	20	king	14.957159027526032
146	21	.	4.807414535448315
147	1	the	2.6762319691860244
147	2	small	10.41570259416935
147	3	<unk>	3.727161342271328
147	4	came	11.13396313135664
147	5	too	7.69336299059799
147	6	,	6.3560765937437935
147	7	and	4.748692802987838
147	8	the	3.339969672187845
147	9	robin	17.918670276768058
147	10	,	5.701241098082953
147	11	the	4.407796827632572
147	12	<unk>	4.36834518127487
147	13	,	5.074756934109853
147	14	the	4.407796827632572
147	15	owl	17.19942768745818
147	16	,	5.492203208760455
147	17	the	4.407796827632572
147	18	<unk>	4.36834518127487
147	19	,	5.074756934109853
147	20	and	4.720868691504259
147	21	the	3.339969672187845
147	22	<unk>	4.111829045485294
147	23	,	5.074756934109853
147	24	who	6.38984151781723
147	25	had	4.495322907617808
147	26	only	8.472977913982161
147	27	a	3.7395574623967693
147	28	chance	9.713506700768011
147	29	in	6.405342000863757
147	30	a	4.50386354251124
147	31	million	10.5163439826634
147	32	to	5.417665827799984
147	33	be	6.44790140133272
147	34	king	13.434273644308826
147	35	,	4.0839087575693185
147	36	were	8.623951067102226
147	37	all	8.08810206211898
147	38	present	14.820900063543245
147	39	at	3.762986935826373
147	40	the	1.677541091001398
147	41	meeting	2.276878703634766
147	42	.	2.6183081894012847
148	1	the	2.6762319691860244
148	2	cuckoo	15.610032940865787
148	3	,	5.732703826060915
148	4	who	6.38984151781723
148	5	was	4.228017225556753
148	6	almost	9.821406329135346
148	7	not	11.404821696943621
148	8	invited	15.536043002232027
148	9	because	9.926606576973372
148	10	his	8.292456267778514
148	11	call	13.059408380555658
148	12	so	11.03031940728355
148	13	annoyed	11.086755489337849
148	14	the	7.263602842701113
148	15	other	9.302947145945993
148	16	birds	12.40544496884622
148	17	,	4.26913300402851
148	18	came	11.83880720073274
148	19	too	7.69336299059799
148	20	.	5.443884266560114
149	1	it	5.6512711886790115
149	2	was	3.2831505953866067
149	3	the	2.1609724204578775
149	4	very	11.517350567562652
149	5	little	7.085194746378166
149	6	bird	20.641853773140078
149	7	who	9.859033969601219
149	8	had	5.054891918351488
149	9	no	6.275610825129609
149	10	name	13.698025582711253
149	11	at	8.60264573514466
149	12	all	6.156253565126507
149	13	,	2.0213076414681037
149	14	however	7.956758224827161
149	15	,	0.2303826077606147
149	16	that	3.2964952605789684
149	17	would	5.2949445151653105
149	18	end	9.64470243428985
149	19	up	3.2050989290311693
149	20	<unk>	3.891767022153337
149	21	the	6.854552778831117
149	22	balance	11.460216473524225
149	23	of	1.1925187858244364
149	24	power	10.549583144162689
149	25	among	11.861364420648998
149	26	the	2.7395040840350395
149	27	birds	16.959936732035477
149	28	.	6.0472530246704626
150	1	that	6.639425271093548
150	2	there	7.715211927582797
150	3	would	6.456918326016335
150	4	be	0.40295516926717956
150	5	great	12.115706269402772
150	6	confusion	15.468644612895138
150	7	and	6.339523889677548
150	8	noise	17.99267082058409
150	9	among	11.23617356829925
150	10	the	2.7395040840350395
150	11	birds	16.959936732035477
150	12	at	8.380896806033649
150	13	the	2.562733051001387
150	14	meeting	7.221084539959711
150	15	was	7.944097051509356
150	16	to	6.040936634345984
150	17	be	2.835914004278134
150	18	expected	10.352788508590088
150	19	,	3.9605525163443143
150	20	given	11.157683970400111
150	21	the	1.7720450613971923
150	22	sheer	14.158729342454713
150	23	numbers	13.430902890529838
150	24	of	5.28804096821979
150	25	birds	18.528061417657966
150	26	that	7.876080049251405
150	27	have	6.666258999853453
150	28	gathered	16.50287944102764
150	29	.	5.26913272585768
151	1	there	7.859239643333213
151	2	was	3.6730159687541777
151	3	<unk>	4.298539303903348
151	4	,	5.074756934109853
151	5	<unk>	4.114501477699099
151	6	,	5.074756934109853
151	7	and	4.720868691504259
151	8	<unk>	3.5642971663979415
151	9	,	5.074756934109853
151	10	but	5.383855833906388
151	11	finally	14.42540366785011
151	12	it	9.00896484161317
151	13	was	5.456310120542098
151	14	decided	13.59001452139998
151	15	that	4.307308284456822
151	16	the	3.7837392000908214
151	17	bird	17.029510044301098
151	18	that	7.661754610887904
151	19	could	6.643729238196914
151	20	fly	16.01799552176241
151	21	the	6.854094225164291
151	22	highest	10.581327706271072
151	23	should	10.945927542305398
151	24	be	2.3385619538183993
151	25	king	13.246494634186245
151	26	.	4.807414535448315
152	1	the	2.6762319691860244
152	2	little	13.023340494225508
152	3	bird	20.35215243335829
152	4	lay	15.28963937525326
152	5	low	12.923464940409037
152	6	near	12.886298169609704
152	7	the	1.9797909722156324
152	8	eagle	16.791202334638843
152	9	at	8.431223106065893
152	10	first	7.106238466130474
152	11	,	2.431007521160378
152	12	but	5.505092170218701
152	13	the	3.1966142345048203
152	14	eagle	16.79579912473205
152	15	did	11.031678476504997
152	16	not	4.010135074509128
152	17	notice	15.379722830510657
152	18	the	4.481859221343058
152	19	bird	16.6607551525399
152	20	<unk>	3.1174229933491957
152	21	onto	13.562365417253812
152	22	his	10.329085336064754
152	23	back	12.597358759525148
152	24	right	12.884037814580532
152	25	as	9.398416020973476
152	26	the	4.050044940662725
152	27	competition	10.988320587259189
152	28	was	9.15910800106178
152	29	about	7.623688987827414
152	30	to	2.0579213998525074
