There	0.00
are	1.9165441989898682
now	8.043134689331055
<unk>	5.3900146484375
that	7.18610954284668
Apple	17.226165771484375
might	9.249068260192871
soon	10.389472007751465
invade	14.58428955078125
the	4.354931831359863
smart	16.64457893371582
watch	16.55495834350586
space	12.798285484313965
,	2.726490020751953
though	7.200240135192871
the	2.755053758621216
company	5.040586471557617
is	3.678847312927246
maintaining	13.510263442993164
its	2.7651684284210205
customary	16.129499435424805
silence	14.264158248901367
.	1.1970993280410767
<eos>	-0.0
The	0.00
watch	17.62617301940918
does	9.688616752624512
n't	3.4833457469940186
have	3.714744806289673
a	2.423269510269165
microphone	14.05556869506836
or	3.6542253494262695
speaker	7.662811279296875
,	2.9557652473449707
but	1.8162379264831543
you	6.940395355224609
can	2.618370771408081
use	4.398819446563721
it	1.8482519388198853
to	1.5253245830535889
control	7.452286720275879
the	1.3960826396942139
music	5.7838850021362305
on	6.6820244789123535
your	4.554596424102783
phone	7.356234550476074
.	0.855791449546814
<eos>	-0.0
You	0.00
can	4.525935173034668
glance	15.107956886291504
at	0.29153281450271606
the	1.6015148162841797
watch	13.938150405883789
face	11.325403213500977
to	4.296980381011963
view	8.56873893737793
the	2.326807737350464
artist	11.657005310058594
and	4.320526123046875
title	14.606101036071777
of	2.5586044788360596
a	3.711643695831299
song	6.376786708831787
.	1.5895777940750122
<eos>	-0.0
Two	0.00
days	6.548756122589111
later	1.9145654439926147
,	1.085389494895935
the	2.3807547092437744
British	7.121738910675049
astronomer	11.881535530090332
Richard	6.354731559753418
Carrington	10.836472511291504
was	4.272332191467285
observing	11.299882888793945
the	1.238712191581726
interesting	14.725186347961426
<unk>	4.242802143096924
group	11.380427360534668
through	9.526390075683594
his	3.5682315826416016
telescope	2.5891287326812744
when	8.057730674743652
he	1.6051195859909058
saw	6.490192413330078
what	6.9329729080200195
he	2.4908242225646973
described	6.142440319061279
as	0.11748679727315903
two	10.430550575256348
patches	14.641474723815918
of	0.5013155937194824
intensely	18.62285041809082
bright	6.324191570281982
and	6.139049530029297
white	7.7761054039001465
light	1.4803401231765747
over	7.597475051879883
the	0.8785306811332703
sunspots	14.860296249389648
.	0.5698027014732361
<eos>	-0.0
He	0.00
<unk>	5.883528232574463
a	4.83643102645874
note	10.931222915649414
in	3.448245048522949
his	2.616718053817749
painstaking	19.454463958740234
record	12.206713676452637
.	2.6716887950897217
<eos>	-0.0
That	0.00
night	6.6797027587890625
there	8.782008171081543
was	1.7381514310836792
scarcely	11.865970611572266
a	1.7214782238006592
square	14.150237083435059
inch	10.275704383850098
of	1.2211834192276
earth	8.42111873626709
that	4.866762638092041
was	2.592257022857666
not	5.974056720733643
illuminated	10.444746971130371
by	1.5965454578399658
<unk>	4.763823509216309
.	2.319324493408203
<eos>	-0.0
I	0.00
agree	11.435304641723633
that	2.5978407859802246
California	14.907238960266113
's	3.1520910263061523
three	9.924753189086914
strikes	15.93578815460205
and	5.638083457946777
you	10.644638061523438
're	3.6415443420410156
out	7.616275310516357
law	17.92793846130371
will	7.72913932800293
be	1.8105965852737427
a	3.0821187496185303
financial	11.394211769104004
disaster	4.094618320465088
for	4.210807800292969
taxpayers	11.438974380493164
who	5.79088020324707
care	11.798316955566406
about	2.993891477584839
education	13.225072860717773
and	2.530086040496826
other	6.882080078125
vital	10.670836448669434
services	4.2457404136657715
.	1.062660813331604
<eos>	-0.0
But	0.00
it	4.200074672698975
's	3.7866578102111816
far	9.595039367675781
from	2.9936234951019287
clear	6.383665084838867
that	1.9293781518936157
the	1.9355322122573853
law	8.834941864013672
can	5.99495267868042
even	8.542466163635254
be	1.1668564081192017
credited	12.241337776184082
with	1.0980017185211182
a	4.473037242889404
reduction	7.462117671966553
in	0.4942207932472229
crime	6.904205322265625
in	3.2986035346984863
California	8.404540061950684
.	0.8776340484619141
<eos>	-0.0
While	0.00
it	5.4381842613220215
's	6.3447346687316895
true	7.876579761505127
that	1.6898783445358276
crime	16.105262756347656
declined	15.088586807250977
in	2.7844440937042236
California	9.91163158416748
last	13.854360580444336
year	1.5877410173416138
,	0.7983072400093079
crime	10.297158241271973
also	8.541560173034668
dropped	8.02950382232666
nationwide	12.569613456726074
.	1.0708777904510498
<eos>	-0.0
Liza	0.00
was	9.778582572937012
in	6.415179252624512
a	3.6367437839508057
bad	5.686192512512207
temper	11.032746315002441
,	2.3822591304779053
for	9.021865844726562
she	3.9667210578918457
was	1.5619714260101318
mixing	18.488698959350586
the	3.4229443073272705
Christmas	11.165497779846191
<unk>	5.032490253448486
in	5.71651029586792
the	1.8954466581344604
kitchen	7.319066524505615
,	3.020642042160034
and	1.9719173908233643
had	5.819156646728516
been	4.278602123260498
drawn	8.788393020629883
from	2.920340061187744
them	7.638482570648193
,	4.089236736297607
with	5.792293548583984
a	3.2316458225250244
<unk>	3.785675287246704
still	10.202354431152344
on	5.364771366119385
her	2.133605480194092
cheek	9.182122230529785
,	2.7152016162872314
by	8.990262031555176
Nana	14.917346954345703
's	2.545198678970337
absurd	20.4644775390625
suspicions	13.893170356750488
.	0.9381288290023804
<eos>	-0.0
She	0.00
thought	11.19909954071045
the	3.0072197914123535
best	8.806883811950684
way	1.5861986875534058
of	4.035398960113525
getting	4.969095230102539
a	3.953249216079712
little	9.498824119567871
quiet	15.40613079071045
was	3.5794870853424072
to	3.5652952194213867
take	5.431168079376221
Nana	19.839160919189453
to	4.814716339111328
the	2.0545923709869385
nursery	13.455273628234863
for	3.879012107849121
a	2.1831889152526855
moment	7.100588798522949
,	2.9894914627075195
but	2.8417470455169678
in	6.205915927886963
